epoch,pauc,auc,f1,acc,loss,split,time,fold
1,0.04896895874476735,0.7233093286754699,0.0862533692722372,0.9471633416458853,0.19013851557055764,train,27.686453342437744,0
1,0.12719954091605135,0.9039993037896628,0.0,0.9990400678185852,0.020024067622440436,val,102.64079475402832,0
2,0.11130997396889716,0.8739687952919784,0.20565552699228792,0.9518391521197007,0.14194319102078518,train,27.359710693359375,0
2,0.1207854600943935,0.8708239736853236,0.0,0.9986785349190914,0.02281393393932498,val,103.60810112953186,0
3,0.11022595303955723,0.8723950114585461,0.1964735516372796,0.9502805486284289,0.1420285255908198,train,27.325391054153442,0
3,0.13729215990343804,0.9117443196707458,0.06467661691542288,0.9953125389582865,0.03539249100628773,val,103.40703511238098,0
4,0.1162237155840158,0.8810316990371152,0.2951653944020356,0.9568266832917706,0.13153252007972996,train,27.85685396194458,0
4,0.1483413226278569,0.9301310142744187,0.058997050147492625,0.9960231381055676,0.023401360180614568,val,102.75126123428345,0
5,0.14396996814626747,0.9150521206764162,0.29975429975429974,0.9555798004987531,0.12380252227735378,train,27.387752056121826,0
5,0.1526856686495804,0.9282892008474449,0.06493506493506493,0.9982048021542375,0.02105504966179312,val,103.59194302558899,0
6,0.12886258859707553,0.8989588112837196,0.26128266033254155,0.9515274314214464,0.1337162984975686,train,27.669211864471436,0
6,0.13387859005738384,0.9113129155930858,0.066543438077634,0.9937043408881243,0.02881086638466017,val,106.371901512146,0
7,0.15075729924864298,0.9239327982938864,0.3210412147505423,0.951215710723192,0.13046849610765632,train,27.603965282440186,0
7,0.14722865015738465,0.9224401264782114,0.029850746268656716,0.9975690029171965,0.02246381532866994,val,106.36783146858215,0
8,0.14323178869974473,0.9259585339900043,0.38222222222222224,0.9566708229426434,0.11354300795205541,train,27.6906259059906,0
8,0.13929810783448926,0.914835940853885,0.0498220640569395,0.9900142119829456,0.024523625443658343,val,105.97820115089417,0
9,0.14066176272068368,0.9134063280047714,0.3452631578947368,0.9515274314214464,0.13167050801810115,train,27.76245927810669,0
9,0.15726791894854086,0.9402552349880051,0.04991680532445923,0.9857630837509662,0.03685067796705575,val,106.25921106338501,0
10,0.14293377155401088,0.9169415765600282,0.36404494382022473,0.9558915211970075,0.12141500606010913,train,27.740628480911255,0
