epoch,pauc,auc,f1,acc,loss,split,time,fold
7,0.14823621754474212,0.9295786140157374,0.08602150537634409,0.9925820648040793,0.024083361227313433,val,69.9433445930481,3
8,0.1850480824561554,0.9813382191049282,0.804611291752882,0.9587956613888543,0.10270553025305379,train,31.019015789031982,3
8,0.15584856202204855,0.9416961289036465,0.04771115409413282,0.9815860667489497,0.05068426096221604,val,70.02484941482544,3
9,0.18845341889805517,0.9851314087500144,0.8210467079347215,0.9603540705647675,0.09567540013523161,train,30.98896360397339,3
9,0.1391686641471374,0.925158878492711,0.03902439024390244,0.9705277331039384,0.07127604497316078,val,69.43377113342285,3
10,0.18962768256194507,0.9863679561517453,0.8326940100324579,0.964655279890288,0.09001468894845734,train,30.936217069625854,3
10,0.15228384733457545,0.9386215928838819,0.0677671589921807,0.98662278241139,0.03229108566206673,val,69.23838233947754,3
11,0.1906613549813435,0.988470248729048,0.8512467755803955,0.9676474255080414,0.08240650542052576,train,30.944848775863647,3
11,0.15642929527097094,0.9444694029509274,0.11627906976744186,0.9952624951689918,0.013543527744820014,val,70.61922574043274,3
12,0.19251315555429624,0.9911146685807742,0.8684807256235828,0.9710759256950505,0.07322621852813865,train,31.121543884277344,3
12,0.15374116812849914,0.9375264584167283,0.06072477962781587,0.9880440338606924,0.034162615710607025,val,73.4266107082367,3
13,0.19505437699644504,0.9934709879788796,0.8862343572241184,0.9750654531853884,0.06420583640270347,train,31.27206015586853,3
13,0.14910758940185015,0.9323610075173101,0.038051044083526685,0.9741556644350525,0.06605238054972148,val,71.69231605529785,3
14,0.19424233811904065,0.9924087980199198,0.8762978344704835,0.9740057349457674,0.06698945041484786,train,31.418003797531128,3
14,0.15686254934504712,0.9424445641172833,0.0842358604091456,0.9905125232200073,0.023566921056052827,val,72.37362623214722,3
15,0.194446671634506,0.9933882155528286,0.8836132020845396,0.9749407804513153,0.0621055546908603,train,31.35969591140747,3
15,0.14084757168131054,0.9192862699096086,0.06477732793522267,0.9884803829898642,0.03055885146415576,val,71.9110414981842,3
16,0.19411777308612638,0.9929072489836437,0.8817509948834565,0.9740680713128039,0.06560355559984794,train,31.14555788040161,3
16,0.14966358813088618,0.9317559237255243,0.08163265306122448,0.9921457156749074,0.020915267329016423,val,71.77237129211426,3
17,0.19592161488850218,0.9949102573882214,0.9025085518814139,0.978680962473507,0.05612300176839341,train,31.236719131469727,3
17,0.13430149939827596,0.9091239980199586,0.06295907660020986,0.9888668636471307,0.030374047761361246,val,71.88692879676819,3
18,0.19618499915015805,0.9950046145806417,0.9075160659402067,0.9793666625109089,0.055723869716617275,train,31.174514293670654,3
18,0.15553862856846642,0.9410353684435523,0.07647740440324449,0.9900637069728591,0.025561820116164733,val,70.59481644630432,3
19,0.19662472470114953,0.9960321160774528,0.9131175468483816,0.9809250716868221,0.04954966302271614,train,31.0529522895813,3
19,0.14719215202162297,0.9321239017057219,0.0827250608272506,0.9905997930458416,0.02644052724484032,val,70.48734903335571,3
1,0.1183332706360645,0.8827907596434192,0.5111032781106803,0.9135394589203342,0.2295885964415861,train,30.948514223098755,4
1,0.14297084992304188,0.9231710722482316,0.06749156355455568,0.9896646303453435,0.04696391178743203,val,70.41824340820312,4
2,0.15529638388216332,0.9402308319003301,0.6315058986814712,0.9337987782072061,0.16864695209196917,train,31.088813543319702,4
2,0.13323729170384102,0.9112261579409946,0.053840063341250986,0.9851016082782695,0.041984039800685886,val,70.44157075881958,4
3,0.16743164879252154,0.9575128868776663,0.707145047531432,0.9404687694801147,0.1500630943224319,train,31.085326671600342,4
3,0.15001877560374058,0.9307892511815989,0.04226312201772325,0.9824834808627353,0.05269099786632296,val,70.44301795959473,4
4,0.17260901890499408,0.9635282981708773,0.7126436781609196,0.9407804513152973,0.14334660658346224,train,31.064688444137573,4
4,0.14250477412470597,0.9196191850529014,0.057318321392016376,0.9885176411918714,0.03634001498808862,val,70.57862210273743,4
5,0.178748629429882,0.9725454478157625,0.7674619143432021,0.9495698790674479,0.1264486793281447,train,31.085846185684204,4
5,0.15773438995332595,0.9390299341630254,0.033690658499234305,0.9685326019199602,0.07333597588544184,val,70.31255340576172,4
6,0.18238727464767668,0.9764712734324704,0.7850953206239168,0.9536217429248224,0.11843935355397005,train,31.060036659240723,4
6,0.1454704605541339,0.9229955523617311,0.03664681630783326,0.9737813240244358,0.06233275258118189,val,70.53233814239502,4
7,0.18444237107926276,0.9798800990236721,0.8013563153433173,0.9561775339733201,0.10992283426095639,train,31.066792249679565,4
7,0.14209590840941216,0.9157581527204529,0.023474178403755867,0.953322528363047,0.10028509052474836,val,70.60981154441833,4
8,0.18757445066792838,0.9838824186544182,0.8144450968878449,0.9606034160329135,0.09718482666810452,train,31.008936166763306,4
8,0.14559241689263025,0.9292829080744173,0.03879488237721832,0.9709637202343847,0.06366679335898369,val,70.56508898735046,4
9,0.18873253556604191,0.9852911061278393,0.823193373321908,0.9614137888043884,0.09437865101046097,train,31.01082491874695,4
9,0.14184924057261292,0.9216307758481396,0.0469361147327249,0.9817728462785189,0.04212622849044406,val,70.48805928230286,4
10,0.1913224478881071,0.9888128695844693,0.8530342249065286,0.9681461164443336,0.08202084677861762,train,31.063536643981934,4
10,0.1418398730292706,0.919183221530569,0.07421150278293136,0.9937788305697544,0.01844554667569079,val,70.33286619186401,4
